"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"2197","purple",TRUE,8.19e-27,113,606,40,0.066,0.354,"GO:0015934","CC",7,"large ribosomal subunit",8,"RPL26L1,MRPL43,MRPL22,RPL6,MRPL32,RPL19,MRPL27,RPL34,MRPL51,RPL24,RPL22,RPL23,RPL27,MRPL47,MRPL50,MRPL15,RPLP1,RSL24D1,RPL32,RPL37,MRPL39,RPL30,RPL29,RPL36AL,RPL27A,MRPL16,MRPL36,MRPL13,MRPL52,RPL38,MRPL11,MRPL14,RPL35A,MRPL21,RPL37A,RPL12,RPL23A,MRPL53,RPL36A,MRPL20",6.51269176855723
"2198","purple",TRUE,7.43e-11,51,606,18,0.03,0.353,"GO:0000315","CC",7,"organellar large ribosomal subunit",9,"MRPL43,MRPL22,MRPL32,MRPL27,MRPL51,MRPL47,MRPL50,MRPL15,MRPL39,MRPL16,MRPL36,MRPL13,MRPL52,MRPL11,MRPL14,MRPL21,MRPL53,MRPL20",7.58231652035208
"2199","purple",TRUE,5.71e-14,61,606,22,0.036,0.361,"GO:0022625","CC",7,"cytosolic large ribosomal subunit",9,"RPL26L1,RPL6,RPL19,RPL34,RPL24,RPL22,RPL23,RPL27,RPLP1,RSL24D1,RPL32,RPL37,RPL30,RPL29,RPL36AL,RPL27A,RPL38,RPL35A,RPL37A,RPL12,RPL23A,RPL36A",6.97878149848182
"2200","purple",TRUE,5.58e-43,8902,606,471,0.777,0.053,"GO:0043231","CC",7,"intracellular membrane-bounded organelle",6,"FUCA2,HSPB6,NDUFAB1,POLR2J,PSMB1,RPS20,DYRK4,UQCRC1,PSMC4,RNF10,GLRX2,DERA,STRAP,CENPQ,GABARAPL2,CUL3,ATP6V1H,HEXB,PTCD2,HEBP2,MRPL43,MPC1,MRPS35,NDUFB4,ZNRD1,LAPTM4A,FUNDC1,UFD1L,POLB,SDHA,TSG101,ACAT1,UBE2T,SNRPA,UBE2A,MRPL22,C14ORF166,PIR,RPL6,TMEM230,ERP29,DHX32,BLVRB,MRPS33,GNPTG,FH,GEMIN2,NHP2L1,HSCB,IFT27,RBX1,PHF5A,CGRRF1,ATP6V1D,PSMA3,VTI1B,TIMM9,PSMB5,KIAA0391,PFDN4,PSMA7,CRNKL1,CHMP4B,PSMD10,NXT2,RBBP7,SLC25A14,PQBP1,PIN4,CLN5,LYRM1,CMC2,INTS9,ECH1,PIH1D1,C19ORF53,POP4,PDCD5,BET1,SSBP1,CHCHD2,NUDT1,LSM5,RPA3,ZNHIT1,CHCHD3,PSMA2,MRPL32,PHYH,RAD51C,C1QBP,MRPL27,RANGRF,LAMTOR3,NDUFC1,GAR1,FOLR1,PTPMT1,COQ5,MAGOHB,KCNA1,MRPL51,COX6A1,ASF1A,MDN1,SAYSD1,ACOT13,DNPH1,TTC1,DROSHA,SUB1,BRIX1,TIMMDC1,FAM162A,RNF7,RPL24,NCBP2,MPV17,PSMD14,NDUFS7,COX7A2L,SUMO1,SCP2,RPL22,PARK7,LAMTOR2,MRPS15,GNPAT,SDHB,PRDX1,SYF2,RPA2,PPP1R8,RPS25,DDX59,CRYGD,UCHL3,NDUFB3,ITGB1BP1,NDUFA8,SLIRP,FKBP1B,ENY2,TAF12,COPS5,POLR3GL,MTIF3,ANXA11,NPY,EBPL,TSFM,CSE1L,SNRPC,NQO2,GLO1,RPP40,RNF113A,NDUFA1,RPL23,SNRPD2,MRPS26,ROMO1,COX6B1,DNAJC8,UXT,TRMT5,COX7C,UQCR11,EMC6,ATP6V1F,PSMG2,ANAPC13,PSMA1,CDKN2D,NGDN,NEDD8,DAD1,C6ORF203,COX4I1,SH3BGRL,COX7B,PPT1,TUBG1,RPL27,NDUFA2,PEX11B,PDHA1,SEC61G,PCNA,POMP,DYDC2,HSD17B4,COX16,IER3IP1,MRPS36,CDK7,EMC7,LAMTOR5,GNL2,TMEM258,PKIB,MPHOSPH6,DHX9,PIGC,COX5B,RNASEH2B,NDUFB5,MRPL47,VPS45,NIPSNAP3A,TXN,ATP6V1G1,MRPL50,PSMB7,DSCC1,GRHPR,NARS2,MRPL15,GGH,C11ORF1,NDUFAF1,RSL24D1,GTF2B,RPS24,SSB,COX17,SEC31A,TMEM117,SNRPF,ESD,GTF2A2,ETFA,SEC11A,NDUFB10,PTRH2,ANAPC11,TXNL4A,SOD1,RPS11,RPS8,PSMA5,MPC2,MGST3,SDHC,PFDN2,HAX1,SCCPDH,SNRPG,TPRKB,NDUFS6,RGS20,MRPS28,POLR2K,MSRB2,IMMP1L,INTS4,CWC15,SAP18,PTS,OXSM,MBIP,THYN1,SERP2,SACS,RIT2,CWC27,SRP19,INO80C,TCEB1,MRPL39,ATP5J,GTF3C6,MED7,VBP1,ADK,CCT8,C14ORF2,UQCRB,RPL30,MALSU1,SEC13,STEAP2,ALG8,ATP5G1,NDUFV3,PSMC2,COX7A1,MAGOH,DPY30,H3F3A,BOLA3,KRTCAP2,SSR2,SUCLG1,THOC7,PSMD6,MTHFD2L,RFC4,ANAPC10,LSM6,MOCS2,NDUFAF2,NDUFS4,UQCRQ,RPS14,MED30,COX6C,DCAF13,NDUFB6,RPL36AL,ZNF22,FUNDC2,ISCA2,TAF1D,NDUFB8,SENP8,LMO1,RPL27A,SEC11C,FAM96B,FAM96A,MRPL16,SNRPD1,ATP5L,ATP5H,COPS6,COA6,IRF2,ING2,NDUFS5,MFF,ATP5I,CRADD,HINT1,NFU1,FAM103A1,BOLA2B,UBE2E3,UBE2E1,GLB1,STX8,SETMAR,COMMD5,TRIAP1,LSM3,NDUFA3,TRMT61B,TMEM126A,TMEM126B,EXOSC1,MRPL36,TBCA,CAMTA1,RPS7,MRPL13,COPRS,CHCHD1,MRPL52,COQ2,TRMT112,MRP63,COMMD1,ARV1,MINOS1,UQCRH,CBX2,USMG5,SNAPC5,MRPL11,NDUFA11,MRPS22,PCCA,TOMM5,SWI5,CSTF3,ZDHHC13,TALDO1,AP3S1,UBE2N,RPS27,NDUFAF3,BOLA1,NDUFV2,TMEM11,COX14,EPM2AIP1,COX5A,GADD45GIP1,SSR4,TCEAL8,MRPL14,METTL23,COA4,SNRPE,GLRX5,CMC4,SMDT1,BOLA2,COA5,NDUFB1,COA3,UQCR10,NDUFA12,APOO,TMEM186,NDUFA6,F8,RPS27L,TMEM179B,PIGP,WWOX,KRT10,KATNA1,SPIN2B,CMC1,ZFP69,TUBB4B,GTF2F2,SUMO2,RBM34,NDUFA4,BLOC1S2,PPIA,NIF3L1,PIK3R4,NACA,TOMM7,ANXA4,MRPL21,RPS26,RPL37A,RPS4X,RPL23A,UBL5,HYLS1,YTHDF2,MT-CO2,ECI2,COX20,RNF5,SDHD,LSM2,PPP1R11,MRPL53,PSENEN,DNAJC19,SUPT4H1,NDUFS3,RPS29,MYCBP,TOMM6,CKMT1A,PGBD3,OST4,PET100,RPS18,PET117,PRSS56,NME1,RPL36A,RPP21,ATP5J2,ATP5O,PEG10,MRPL20,NFS1,ZNF350,TIMM23,MRPS21,ZNHIT3,F8A1",1.06743453164193
"2201","purple",TRUE,2.77e-09,5787,606,279,0.46,0.048,"GO:0005634","CC",7,"nucleus",7,"HSPB6,NDUFAB1,POLR2J,PSMB1,RPS20,PSMC4,RNF10,GLRX2,DERA,STRAP,CENPQ,CUL3,NDUFB4,ZNRD1,UFD1L,POLB,SDHA,TSG101,UBE2T,SNRPA,UBE2A,C14ORF166,PIR,RPL6,DHX32,BLVRB,GEMIN2,NHP2L1,HSCB,RBX1,PHF5A,CGRRF1,PSMA3,PSMB5,KIAA0391,PFDN4,PSMA7,CRNKL1,CHMP4B,PSMD10,NXT2,RBBP7,PQBP1,PIN4,LYRM1,INTS9,PIH1D1,C19ORF53,POP4,PDCD5,SSBP1,CHCHD2,NUDT1,LSM5,RPA3,ZNHIT1,CHCHD3,PSMA2,RAD51C,C1QBP,RANGRF,GAR1,FOLR1,PTPMT1,MAGOHB,ASF1A,MDN1,ACOT13,DNPH1,DROSHA,SUB1,BRIX1,TIMMDC1,RNF7,NCBP2,PSMD14,COX7A2L,SUMO1,SCP2,RPL22,PARK7,MRPS15,SDHB,PRDX1,SYF2,RPA2,PPP1R8,RPS25,DDX59,CRYGD,UCHL3,ITGB1BP1,ENY2,TAF12,COPS5,POLR3GL,ANXA11,TSFM,CSE1L,SNRPC,NQO2,GLO1,RPP40,RNF113A,RPL23,SNRPD2,MRPS26,DNAJC8,UXT,PSMG2,ANAPC13,PSMA1,CDKN2D,NGDN,NEDD8,COX4I1,SH3BGRL,PPT1,TUBG1,RPL27,PDHA1,PCNA,POMP,DYDC2,CDK7,GNL2,PKIB,MPHOSPH6,DHX9,RNASEH2B,NDUFB5,NIPSNAP3A,TXN,PSMB7,DSCC1,NARS2,GGH,C11ORF1,RSL24D1,GTF2B,RPS24,SSB,SNRPF,GTF2A2,ANAPC11,TXNL4A,SOD1,RPS11,RPS8,PSMA5,MPC2,MGST3,PFDN2,HAX1,SCCPDH,SNRPG,TPRKB,POLR2K,INTS4,CWC15,SAP18,MBIP,THYN1,SACS,RIT2,CWC27,SRP19,INO80C,TCEB1,GTF3C6,MED7,ADK,CCT8,RPL30,SEC13,NDUFV3,PSMC2,MAGOH,DPY30,H3F3A,THOC7,PSMD6,RFC4,ANAPC10,LSM6,MOCS2,RPS14,MED30,DCAF13,NDUFB6,RPL36AL,ZNF22,FUNDC2,TAF1D,SENP8,LMO1,FAM96B,FAM96A,SNRPD1,ATP5H,COPS6,IRF2,ING2,CRADD,HINT1,NFU1,FAM103A1,BOLA2B,UBE2E3,UBE2E1,SETMAR,COMMD5,TRIAP1,LSM3,EXOSC1,MRPL36,TBCA,CAMTA1,RPS7,COPRS,CHCHD1,TRMT112,COMMD1,CBX2,SNAPC5,SWI5,CSTF3,TALDO1,UBE2N,RPS27,NDUFAF3,EPM2AIP1,TCEAL8,METTL23,SNRPE,SMDT1,BOLA2,NDUFB1,RPS27L,TMEM179B,WWOX,KRT10,KATNA1,SPIN2B,ZFP69,TUBB4B,GTF2F2,SUMO2,RBM34,PPIA,NIF3L1,PIK3R4,NACA,ANXA4,RPS26,RPL37A,RPS4X,RPL23A,UBL5,HYLS1,YTHDF2,ECI2,LSM2,PPP1R11,SUPT4H1,NDUFS3,RPS29,MYCBP,PGBD3,RPS18,NME1,RPP21,ATP5J2,ATP5O,PEG10,NFS1,ZNF350,ZNHIT3,F8A1",1.71060122635403
"2202","purple",TRUE,1.09e-06,4200,606,209,0.345,0.05,"GO:0044428","CC",7,"nuclear part",8,"NDUFAB1,POLR2J,PSMB1,RPS20,PSMC4,GLRX2,STRAP,CENPQ,CUL3,NDUFB4,ZNRD1,UFD1L,POLB,SDHA,TSG101,UBE2T,SNRPA,UBE2A,C14ORF166,PIR,DHX32,BLVRB,GEMIN2,NHP2L1,RBX1,PHF5A,CGRRF1,PSMA3,PSMB5,PSMA7,CRNKL1,CHMP4B,PSMD10,NXT2,RBBP7,PQBP1,PIN4,LYRM1,INTS9,PIH1D1,C19ORF53,POP4,LSM5,RPA3,ZNHIT1,PSMA2,RAD51C,RANGRF,GAR1,MAGOHB,ASF1A,MDN1,DROSHA,SUB1,BRIX1,TIMMDC1,RNF7,NCBP2,PSMD14,COX7A2L,SUMO1,SCP2,PARK7,MRPS15,SDHB,SYF2,RPA2,PPP1R8,RPS25,DDX59,ITGB1BP1,ENY2,TAF12,COPS5,POLR3GL,ANXA11,CSE1L,SNRPC,NQO2,RPP40,RNF113A,RPL23,SNRPD2,MRPS26,DNAJC8,UXT,ANAPC13,PSMA1,CDKN2D,NGDN,NEDD8,TUBG1,PDHA1,PCNA,POMP,DYDC2,CDK7,GNL2,MPHOSPH6,DHX9,RNASEH2B,NDUFB5,PSMB7,DSCC1,NARS2,C11ORF1,RSL24D1,GTF2B,RPS24,SSB,SNRPF,GTF2A2,ANAPC11,TXNL4A,SOD1,RPS11,RPS8,PSMA5,MGST3,HAX1,SNRPG,POLR2K,INTS4,CWC15,SAP18,MBIP,CWC27,SRP19,INO80C,TCEB1,GTF3C6,MED7,ADK,CCT8,SEC13,NDUFV3,PSMC2,MAGOH,DPY30,H3F3A,THOC7,PSMD6,RFC4,ANAPC10,LSM6,MOCS2,RPS14,MED30,DCAF13,NDUFB6,ZNF22,TAF1D,LMO1,FAM96B,FAM96A,SNRPD1,ATP5H,COPS6,IRF2,ING2,HINT1,NFU1,FAM103A1,UBE2E3,UBE2E1,SETMAR,COMMD5,TRIAP1,LSM3,EXOSC1,MRPL36,TBCA,CAMTA1,RPS7,COPRS,CHCHD1,TRMT112,COMMD1,CBX2,SNAPC5,SWI5,CSTF3,TALDO1,UBE2N,RPS27,EPM2AIP1,SNRPE,NDUFB1,TMEM179B,WWOX,SPIN2B,GTF2F2,SUMO2,RBM34,PIK3R4,ANXA4,RPS26,RPS4X,RPL23A,ECI2,LSM2,SUPT4H1,NDUFS3,RPS29,PGBD3,RPS18,RPP21,NFS1,ZNF350",2.26686113785937
"2203","purple",TRUE,0.000591,166,606,21,0.035,0.127,"GO:0005681","CC",7,"spliceosomal complex",9,"SNRPA,DHX32,NHP2L1,PHF5A,CRNKL1,MAGOHB,SYF2,SNRPC,RNF113A,SNRPD2,SNRPF,TXNL4A,SNRPG,CWC15,CWC27,SRP19,MAGOH,SNRPD1,LSM3,SNRPE,LSM2",5.51004346815086
"2204","purple",TRUE,0.0199,41,606,9,0.015,0.22,"GO:0071011","CC",7,"precatalytic spliceosome",10,"NHP2L1,PHF5A,CRNKL1,SNRPD2,SNRPG,SNRPD1,LSM3,SNRPE,LSM2",8.04662212848318
"2205","purple",TRUE,0.0115,96,606,14,0.023,0.146,"GO:0071013","CC",7,"catalytic step 2 spliceosome",10,"PHF5A,CRNKL1,MAGOHB,SYF2,SNRPD2,SNRPF,SNRPG,CWC15,CWC27,MAGOH,SNRPD1,LSM3,SNRPE,LSM2",6.66032776736329
"2206","purple",TRUE,0.000172,69,606,14,0.023,0.203,"GO:0030532","CC",7,"small nuclear ribonucleoprotein complex",9,"SNRPA,NHP2L1,PHF5A,LSM5,SNRPC,SNRPD2,SNRPF,TXNL4A,SNRPG,LSM6,SNRPD1,LSM3,SNRPE,LSM2",6.34187403624476
"2207","purple",TRUE,4.04e-05,62,606,14,0.023,0.226,"GO:0097525","CC",7,"spliceosomal snRNP complex",10,"SNRPA,NHP2L1,PHF5A,LSM5,SNRPC,SNRPD2,SNRPF,TXNL4A,SNRPG,LSM6,SNRPD1,LSM3,SNRPE,LSM2",6.56295360333811
"2208","purple",TRUE,0.00471,19,606,7,0.012,0.368,"GO:0005685","CC",7,"U1 snRNP",11,"SNRPA,SNRPC,SNRPD2,SNRPF,SNRPG,SNRPD1,SNRPE",8.30445123778528
"2209","purple",TRUE,0.0257,10,606,5,0.008,0.5,"GO:0005687","CC",7,"U4 snRNP",11,"SNRPD2,SNRPF,SNRPG,SNRPD1,SNRPE",8.83507948884745
"2210","purple",TRUE,5.64e-05,29,606,10,0.017,0.345,"GO:0097526","CC",7,"spliceosomal tri-snRNP complex",11,"NHP2L1,LSM5,SNRPD2,TXNL4A,SNRPG,LSM6,SNRPD1,LSM3,SNRPE,LSM2",8.04662212848318
"2211","purple",TRUE,0.00204,24,606,8,0.013,0.333,"GO:0046540","CC",7,"U4/U6 x U5 tri-snRNP complex",12,"NHP2L1,LSM5,SNRPD2,TXNL4A,LSM6,LSM3,SNRPE,LSM2",8.30445123778528
"2212","purple",TRUE,8.88e-07,3933,606,199,0.328,0.051,"GO:0031981","CC",7,"nuclear lumen",9,"NDUFAB1,POLR2J,PSMB1,RPS20,PSMC4,GLRX2,STRAP,CENPQ,CUL3,ZNRD1,UFD1L,POLB,SDHA,TSG101,UBE2T,SNRPA,UBE2A,C14ORF166,PIR,BLVRB,GEMIN2,NHP2L1,RBX1,PHF5A,CGRRF1,PSMA3,PSMB5,PSMA7,CRNKL1,PSMD10,NXT2,RBBP7,PQBP1,PIN4,LYRM1,INTS9,PIH1D1,C19ORF53,POP4,LSM5,RPA3,ZNHIT1,PSMA2,RAD51C,RANGRF,GAR1,MAGOHB,ASF1A,MDN1,DROSHA,SUB1,BRIX1,TIMMDC1,RNF7,NCBP2,PSMD14,COX7A2L,SUMO1,SCP2,PARK7,MRPS15,SDHB,SYF2,RPA2,PPP1R8,RPS25,DDX59,ITGB1BP1,ENY2,TAF12,COPS5,POLR3GL,ANXA11,CSE1L,SNRPC,NQO2,RPP40,RPL23,SNRPD2,MRPS26,DNAJC8,UXT,PSMA1,CDKN2D,NGDN,NEDD8,TUBG1,PDHA1,PCNA,POMP,DYDC2,CDK7,GNL2,MPHOSPH6,DHX9,RNASEH2B,NDUFB5,PSMB7,DSCC1,NARS2,C11ORF1,RSL24D1,GTF2B,RPS24,SSB,SNRPF,GTF2A2,ANAPC11,TXNL4A,SOD1,RPS11,RPS8,PSMA5,SNRPG,POLR2K,INTS4,CWC15,SAP18,MBIP,CWC27,SRP19,INO80C,TCEB1,GTF3C6,MED7,ADK,CCT8,SEC13,NDUFV3,PSMC2,MAGOH,DPY30,H3F3A,THOC7,PSMD6,RFC4,ANAPC10,LSM6,MOCS2,RPS14,MED30,DCAF13,NDUFB6,ZNF22,TAF1D,LMO1,FAM96B,FAM96A,SNRPD1,ATP5H,COPS6,IRF2,ING2,HINT1,NFU1,FAM103A1,UBE2E3,UBE2E1,SETMAR,COMMD5,TRIAP1,LSM3,EXOSC1,MRPL36,TBCA,CAMTA1,RPS7,COPRS,CHCHD1,TRMT112,COMMD1,CBX2,SNAPC5,SWI5,CSTF3,TALDO1,UBE2N,RPS27,EPM2AIP1,SNRPE,NDUFB1,TMEM179B,SPIN2B,GTF2F2,SUMO2,RBM34,RPS26,RPS4X,RPL23A,ECI2,LSM2,SUPT4H1,NDUFS3,RPS29,PGBD3,RPS18,RPP21,NFS1,ZNF350",2.48419377213271
"2213","purple",TRUE,3.51e-06,3384,606,175,0.289,0.052,"GO:0005654","CC",7,"nucleoplasm",9,"NDUFAB1,POLR2J,PSMB1,RPS20,PSMC4,GLRX2,STRAP,CENPQ,CUL3,ZNRD1,UFD1L,POLB,UBE2T,SNRPA,UBE2A,C14ORF166,PIR,BLVRB,GEMIN2,NHP2L1,RBX1,PHF5A,CGRRF1,PSMA3,PSMB5,PSMA7,CRNKL1,PSMD10,NXT2,RBBP7,PQBP1,LYRM1,INTS9,POP4,LSM5,RPA3,ZNHIT1,PSMA2,RAD51C,RANGRF,GAR1,MAGOHB,ASF1A,DROSHA,TIMMDC1,RNF7,NCBP2,PSMD14,SUMO1,SCP2,PARK7,SDHB,SYF2,RPA2,PPP1R8,RPS25,ITGB1BP1,ENY2,TAF12,COPS5,POLR3GL,ANXA11,CSE1L,SNRPC,NQO2,RPP40,RPL23,SNRPD2,MRPS26,DNAJC8,UXT,PSMA1,CDKN2D,NEDD8,PCNA,POMP,DYDC2,CDK7,MPHOSPH6,DHX9,RNASEH2B,NDUFB5,PSMB7,DSCC1,NARS2,C11ORF1,GTF2B,RPS24,SNRPF,GTF2A2,ANAPC11,TXNL4A,SOD1,RPS11,RPS8,PSMA5,SNRPG,POLR2K,INTS4,CWC15,SAP18,MBIP,CWC27,INO80C,TCEB1,GTF3C6,MED7,ADK,CCT8,SEC13,NDUFV3,PSMC2,MAGOH,DPY30,H3F3A,THOC7,PSMD6,RFC4,ANAPC10,LSM6,MOCS2,RPS14,MED30,DCAF13,NDUFB6,ZNF22,TAF1D,LMO1,FAM96B,FAM96A,SNRPD1,ATP5H,COPS6,IRF2,ING2,HINT1,NFU1,FAM103A1,UBE2E3,UBE2E1,COMMD5,TRIAP1,LSM3,EXOSC1,MRPL36,RPS7,COPRS,CHCHD1,TRMT112,COMMD1,CBX2,SNAPC5,CSTF3,TALDO1,UBE2N,RPS27,EPM2AIP1,SNRPE,NDUFB1,TMEM179B,SPIN2B,GTF2F2,SUMO2,RPS26,RPS4X,ECI2,LSM2,SUPT4H1,NDUFS3,RPS29,PGBD3,RPS18,RPP21,NFS1,ZNF350",2.82602063333852
"2214","purple",TRUE,5.68e-62,1278,606,180,0.297,0.141,"GO:0005739","CC",7,"mitochondrion",7,"NDUFAB1,UQCRC1,GLRX2,PTCD2,HEBP2,MRPL43,MPC1,MRPS35,NDUFB4,FUNDC1,SDHA,ACAT1,MRPL22,MRPS33,FH,HSCB,TIMM9,KIAA0391,PFDN4,SLC25A14,LYRM1,CMC2,SSBP1,CHCHD2,NUDT1,CHCHD3,MRPL32,RAD51C,C1QBP,MRPL27,NDUFC1,PTPMT1,COQ5,MRPL51,COX6A1,TIMMDC1,FAM162A,MPV17,NDUFS7,COX7A2L,PARK7,MRPS15,SDHB,NDUFB3,NDUFA8,SLIRP,ENY2,MTIF3,TSFM,NDUFA1,MRPS26,ROMO1,COX6B1,TRMT5,COX7C,UQCR11,NGDN,C6ORF203,COX4I1,COX7B,NDUFA2,PDHA1,COX16,MRPS36,COX5B,NDUFB5,MRPL47,NIPSNAP3A,MRPL50,NARS2,MRPL15,NDUFAF1,COX17,ETFA,NDUFB10,PTRH2,SOD1,MPC2,SDHC,PFDN2,HAX1,SCCPDH,NDUFS6,MRPS28,MSRB2,IMMP1L,CWC15,PTS,OXSM,SACS,MRPL39,ATP5J,C14ORF2,UQCRB,MALSU1,ATP5G1,NDUFV3,COX7A1,BOLA3,SUCLG1,MTHFD2L,NDUFAF2,NDUFS4,UQCRQ,COX6C,NDUFB6,FUNDC2,ISCA2,NDUFB8,MRPL16,ATP5L,ATP5H,COA6,NDUFS5,MFF,ATP5I,NFU1,TRIAP1,NDUFA3,TRMT61B,TMEM126A,TMEM126B,MRPL36,MRPL13,CHCHD1,MRPL52,COQ2,MRP63,MINOS1,UQCRH,USMG5,MRPL11,NDUFA11,MRPS22,PCCA,TOMM5,NDUFAF3,BOLA1,NDUFV2,TMEM11,COX14,COX5A,GADD45GIP1,MRPL14,COA4,GLRX5,CMC4,SMDT1,COA5,NDUFB1,COA3,UQCR10,NDUFA12,APOO,TMEM186,NDUFA6,WWOX,CMC1,NDUFA4,BLOC1S2,NIF3L1,TOMM7,MRPL21,MT-CO2,ECI2,COX20,SDHD,MRPL53,DNAJC19,NDUFS3,TOMM6,CKMT1A,PET100,PET117,ATP5J2,ATP5O,MRPL20,NFS1,TIMM23,MRPS21",3.22304687280082
"2215","purple",TRUE,6.82e-52,857,606,137,0.226,0.16,"GO:0044429","CC",7,"mitochondrial part",8,"NDUFAB1,UQCRC1,MRPL43,MPC1,MRPS35,NDUFB4,FUNDC1,SDHA,ACAT1,MRPL22,MRPS33,FH,TIMM9,KIAA0391,SLC25A14,SSBP1,CHCHD2,NUDT1,CHCHD3,MRPL32,MRPL27,NDUFC1,COQ5,MRPL51,COX6A1,TIMMDC1,MPV17,NDUFS7,COX7A2L,PARK7,MRPS15,SDHB,NDUFB3,NDUFA8,TSFM,NDUFA1,MRPS26,COX6B1,TRMT5,COX7C,UQCR11,COX4I1,COX7B,NDUFA2,PDHA1,COX16,MRPS36,COX5B,NDUFB5,MRPL47,MRPL50,MRPL15,NDUFAF1,COX17,ETFA,NDUFB10,SOD1,MPC2,SDHC,HAX1,NDUFS6,MRPS28,IMMP1L,MRPL39,ATP5J,C14ORF2,UQCRB,ATP5G1,NDUFV3,SUCLG1,MTHFD2L,NDUFAF2,NDUFS4,UQCRQ,COX6C,NDUFB6,FUNDC2,ISCA2,NDUFB8,MRPL16,ATP5L,ATP5H,COA6,NDUFS5,MFF,ATP5I,TRIAP1,NDUFA3,TRMT61B,TMEM126B,MRPL36,MRPL13,CHCHD1,MRPL52,COQ2,MRP63,UQCRH,USMG5,MRPL11,NDUFA11,MRPS22,PCCA,TOMM5,NDUFAF3,NDUFV2,TMEM11,COX5A,GADD45GIP1,MRPL14,COA4,GLRX5,CMC4,SMDT1,NDUFB1,COA3,UQCR10,NDUFA12,APOO,NDUFA6,NDUFA4,TOMM7,MRPL21,MT-CO2,COX20,SDHD,MRPL53,DNAJC19,NDUFS3,TOMM6,CKMT1A,PET100,ATP5J2,ATP5O,MRPL20,NFS1,TIMM23,MRPS21",3.85834574642688
"2216","purple",TRUE,1.39e-59,251,606,86,0.142,0.343,"GO:0098798","CC",7,"mitochondrial protein complex",9,"NDUFAB1,UQCRC1,MRPL43,MRPS35,NDUFB4,SDHA,MRPL22,MRPS33,TIMM9,KIAA0391,CHCHD3,MRPL32,MRPL27,NDUFC1,MRPL51,COX6A1,NDUFS7,PARK7,MRPS15,SDHB,NDUFB3,NDUFA8,NDUFA1,MRPS26,COX7C,COX4I1,NDUFA2,MRPS36,COX5B,NDUFB5,MRPL47,MRPL50,MRPL15,NDUFAF1,NDUFB10,SDHC,NDUFS6,MRPS28,IMMP1L,MRPL39,ATP5J,C14ORF2,UQCRB,ATP5G1,NDUFV3,NDUFS4,UQCRQ,NDUFB6,NDUFB8,MRPL16,ATP5L,ATP5H,NDUFS5,ATP5I,NDUFA3,MRPL36,MRPL13,MRPL52,MRP63,UQCRH,USMG5,MRPL11,NDUFA11,MRPS22,TOMM5,NDUFV2,COX5A,MRPL14,SMDT1,NDUFB1,UQCR10,NDUFA12,APOO,NDUFA6,NDUFA4,TOMM7,MRPL21,MT-CO2,SDHD,MRPL53,NDUFS3,ATP5J2,ATP5O,MRPL20,TIMM23,MRPS21",5.844359757117
"2217","purple",TRUE,1.42e-57,578,606,120,0.198,0.208,"GO:0005740","CC",7,"mitochondrial envelope",9,"NDUFAB1,UQCRC1,MRPL43,MPC1,MRPS35,NDUFB4,FUNDC1,SDHA,MRPL22,MRPS33,TIMM9,SLC25A14,CHCHD2,CHCHD3,MRPL32,MRPL27,NDUFC1,COQ5,MRPL51,COX6A1,TIMMDC1,MPV17,NDUFS7,COX7A2L,PARK7,MRPS15,SDHB,NDUFB3,NDUFA8,NDUFA1,MRPS26,COX6B1,COX7C,UQCR11,COX4I1,COX7B,NDUFA2,COX16,MRPS36,COX5B,NDUFB5,MRPL47,MRPL50,MRPL15,NDUFAF1,COX17,NDUFB10,SOD1,MPC2,SDHC,HAX1,NDUFS6,MRPS28,IMMP1L,MRPL39,ATP5J,C14ORF2,UQCRB,ATP5G1,NDUFV3,NDUFAF2,NDUFS4,UQCRQ,COX6C,NDUFB6,FUNDC2,NDUFB8,MRPL16,ATP5L,ATP5H,COA6,NDUFS5,MFF,ATP5I,TRIAP1,NDUFA3,TMEM126B,MRPL36,MRPL13,CHCHD1,MRPL52,COQ2,MRP63,UQCRH,USMG5,MRPL11,NDUFA11,MRPS22,TOMM5,NDUFAF3,NDUFV2,TMEM11,COX5A,MRPL14,COA4,CMC4,SMDT1,NDUFB1,COA3,UQCR10,NDUFA12,APOO,NDUFA6,NDUFA4,TOMM7,MRPL21,MT-CO2,COX20,SDHD,MRPL53,DNAJC19,NDUFS3,TOMM6,CKMT1A,PET100,ATP5J2,ATP5O,MRPL20,TIMM23,MRPS21",4.23090980319294
"2218","purple",TRUE,2.67e-12,411,606,51,0.084,0.124,"GO:0005759","CC",7,"mitochondrial matrix",9,"NDUFAB1,MRPL43,MRPS35,ACAT1,MRPL22,MRPS33,FH,KIAA0391,SSBP1,NUDT1,MRPL32,MRPL27,COQ5,MRPL51,NDUFS7,MRPS15,TSFM,MRPS26,TRMT5,PDHA1,MRPS36,MRPL47,MRPL50,MRPL15,ETFA,SOD1,MRPS28,MRPL39,SUCLG1,MTHFD2L,ISCA2,NDUFB8,MRPL16,TRMT61B,MRPL36,MRPL13,MRPL52,MRP63,MRPL11,MRPS22,PCCA,GADD45GIP1,MRPL14,GLRX5,SMDT1,MRPL21,MRPL53,NDUFS3,MRPL20,NFS1,MRPS21",5.03064169409924
