"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"11","purple",TRUE,2.77e-07,223,1110,42,0.038,0.188,"GO:0016054","BP",6,"organic acid catabolic process",2,"PON1,ACAA1,MCCC1,ACOX3,SLC9A1,PRODH,SLC25A17,GSTZ1,ETFB,GCDH,PON3,EHHADH,ACADL,MECR,CTH,HMGCL,FAAH,ACADS,SARDH,TST,HRSP12,NUDT7,GCSH,THNSL2,ALDH1L1,AMT,PCYOX1L,ADHFE1,TYSND1,ACOX1,HAAO,CRYL1,GUSB,ETFDH,ACOT4,CYP4F12,HEXA,PLIN5,HOGA1,AMACR,DECR2,BCKDHA",5.90718404199668
"12","purple",TRUE,2.77e-07,223,1110,42,0.038,0.188,"GO:0046395","BP",6,"carboxylic acid catabolic process",3,"PON1,ACAA1,MCCC1,ACOX3,SLC9A1,PRODH,SLC25A17,GSTZ1,ETFB,GCDH,PON3,EHHADH,ACADL,MECR,CTH,HMGCL,FAAH,ACADS,SARDH,TST,HRSP12,NUDT7,GCSH,THNSL2,ALDH1L1,AMT,PCYOX1L,ADHFE1,TYSND1,ACOX1,HAAO,CRYL1,GUSB,ETFDH,ACOT4,CYP4F12,HEXA,PLIN5,HOGA1,AMACR,DECR2,BCKDHA",5.90718404199668
"13","purple",TRUE,0.00622,98,1110,20,0.018,0.204,"GO:0072329","BP",6,"monocarboxylic acid catabolic process",4,"ACAA1,ACOX3,SLC25A17,ETFB,GCDH,EHHADH,ACADL,MECR,FAAH,ACADS,NUDT7,TYSND1,ACOX1,CRYL1,ETFDH,CYP4F12,PLIN5,HOGA1,AMACR,DECR2",6.73232769546306
"14","purple",TRUE,0.00402,847,1110,88,0.079,0.104,"GO:0044255","BP",6,"cellular lipid metabolic process",1,"PON1,ALDH3B1,PNPLA4,PIGQ,OSBPL5,ALG1,RETSAT,ACAA1,GPC1,PIGB,EPHA8,SREBF1,ACOX3,ALG6,GGT1,CYP2D6,SLC25A17,GSTZ1,CPNE6,ABHD12,LMF1,ETFB,PLA2G4C,GCDH,PON3,PTGDS,PPARGC1A,MVK,EHHADH,RBP1,ACADL,MECR,FAAH,PIGZ,ACOT2,B4GALT4,ACADS,SDC4,SRD5A3,ALDH1A2,CLN6,SLC44A2,PEMT,AGT,DPM2,NUDT7,ABHD1,THNSL2,SUMF1,PTGES2,PDSS1,PDK1,TYSND1,PGAP3,ACOX1,ACP6,MTMR14,ALDH1A1,FAAH2,GPD1,HRASLS5,DEGS2,GSTM4,TMEM150A,AGPAT2,ETFDH,CYP4F11,ALG14,CES2,LCLAT1,DOLK,ACOT4,ACAD9,DPM3,ALOX12B,ACSM5,PCYT2,CYP4F12,PLCD1,ZP3,GPAA1,HSD17B8,APOM,HEXA,PLIN5,FADS3,AMACR,DECR2",4.01289062874841
"15","purple",TRUE,0.00152,276,1110,40,0.036,0.145,"GO:0006631","BP",6,"fatty acid metabolic process",2,"PON1,ACAA1,ACOX3,GGT1,CYP2D6,SLC25A17,GSTZ1,ETFB,PLA2G4C,GCDH,PON3,PTGDS,PPARGC1A,EHHADH,ACADL,MECR,FAAH,ACOT2,ACADS,NUDT7,THNSL2,PTGES2,PDK1,TYSND1,ACOX1,FAAH2,GSTM4,ETFDH,CYP4F11,CES2,ACOT4,ACAD9,ALOX12B,ACSM5,CYP4F12,HSD17B8,PLIN5,FADS3,AMACR,DECR2",5.29083662525617
"16","purple",TRUE,0.00663,82,1110,18,0.016,0.22,"GO:0009062","BP",6,"fatty acid catabolic process",3,"ACAA1,ACOX3,SLC25A17,ETFB,GCDH,EHHADH,ACADL,MECR,FAAH,ACADS,NUDT7,TYSND1,ACOX1,ETFDH,CYP4F12,PLIN5,AMACR,DECR2",6.9060969704417
"17","purple",TRUE,0.00656,59,1110,15,0.014,0.254,"GO:0006635","BP",6,"fatty acid beta-oxidation",4,"ACAA1,ACOX3,SLC25A17,ETFB,GCDH,EHHADH,ACADL,MECR,ACADS,TYSND1,ACOX1,ETFDH,PLIN5,AMACR,DECR2",7.25136691776644
"18","purple",TRUE,0.000275,11197,1110,778,0.701,0.069,"GO:0043226","CC",3,"organelle",1,"TSPAN6,LAS1L,MAD1L1,M6PR,ARF5,SPPL2B,FAM214B,COPZ2,MPO,PON1,ALDH3B1,USH1C,GTF2IRD1,ELAC2,ARSD,PNPLA4,DNAH9,TRAPPC6A,RHBDF1,LUC7L,PIGQ,JARID2,COX15,OSBPL5,AQR,ZDHHC6,MIPEP,B4GALT7,TFB1M,IFT88,ALG1,TUBG2,NSUN2,AGA,PNKP,PQLC2,PARP3,AIFM2,SPATA7,RETSAT,CAPG,TRIT1,GEMIN8,CC2D2A,COL23A1,MRTO4,ENTPD2,F7,SNRNP40,ACAA1,MED29,GPC1,RFXANK,TAF11,GOLGA5,METTL22,IDH3G,PIGB,CLTCL1,RNF126,PRKACA,PTPN18,SPEG,SREBF1,CRMP1,XRCC1,MOV10L1,BCS1L,ACTB,TRAF4,MCCC1,KIF22,SLC35C2,SCTR,MOK,KIAA0141,ZNF446,COL16A1,CAD,PILRA,MRPL28,ACOX3,ADD1,SULT2B1,ALG6,DNMT3B,TRMT6,PEBP1,BRAP,FUS,SLC9A1,LAMB1,OSGEP,SCFD1,SUPT16H,TINF2,IFT74,TMED1,CIRBP,IGFALS,IZUMO4,SEC14L2,PPIL2,GGT1,PRODH,PATZ1,ANKRD54,DEPDC5,CYP2D6,CBY1,RAB36,CYB5R3,LMF2,MCM5,TAB1,ASCC2,SAMM50,SLC25A17,POLE2,GSTZ1,MTHFD1,TELO2,VRK1,APEX1,CPNE6,CHD8,PCK2,GSS,PYGB,IFT52,NDUFAF5,ACTR5,WFDC2,TNNC2,RNMT,RHOXF1,SUV39H1,SLC35A2,EMD,MAGED2,NUTF2,NUP93,COTL1,TSC2,LMF1,PIEZO1,C16ORF62,SPG11,TSTA3,INTS10,SARS2,PEX11G,ERCC2,RNASEH2A,SF3A2,DYRK1B,TBCB,HNRNPUL1,ETFB,PLA2G4C,GCDH,COPE,SUGP1,PBX4,PON3,RNF32,LFNG,NRF1,MYL7,LIMK1,C5,AK1,EDF1,PTGDS,DDX50,PITRM1,RPL28,RECQL5,SMARCD2,B9D1,UTP6,NAGLU,PTGES3L-AARSD1,YWHAE,ALDOC,RAB34,FRG1,UFSP2,PPARGC1A,TECTA,LPXN,ATG2A,FOXRED1,ANAPC15,UPK2,COMMD9,SLC22A18,PSMD9,PRPF40B,MVK,COPS7A,TBP,MRPL2,HARS2,APBB3,FAF2,EHHADH,ACTR8,NIT2,RBP1,COL7A1,HES1,NPRL2,IQCG,PODXL2,GORASP1,ABHD14B,SPCS1,EEF1B2,REEP6,PCSK4,INO80B,ACADL,DARS,ALMS1,GPX7,MECR,GON4L,CTH,TNNI3K,HMGCL,PRPF3,APH1A,CDC20,FAAH,NENF,TXNDC12,ZNF541,CPSF3,PIGZ,GLE1,ACOT2,MLH3,TCTN3,RCL1,TP53AIP1,CCDC77,ALG5,EXOSC8,ABCC11,CEP89,A1BG,B4GALT4,PEX16,NT5C3A,POLM,DNAI1,ACADS,PKN1,GIPC1,PFDN5,SARDH,ENKD1,SDC4,TOX2,SPDEF,BBS2,KIF25,TEKT3,MIF4GD,NT5C,MSTO1,C1ORF61,SLC2A4RG,CHCHD5,DTD1,SNRPB,NRSN2,AP5S1,BFSP1,ID1,UROD,XRCC3,CAPNS1,ASL,TRAP1,CFP,NUP214,TMEM175,CHTF18,SMARCA4,SHFM1,SRD5A3,TST,PRKRIP1,CLN6,SUMF2,SLC44A2,NRL,CNN1,CDC16,GADD45G,RPL36,DDA1,PGLS,RTN4IP1,NDUFA10,TRPM4,TUBGCP2,PNPLA7,HBZ,POMT1,CHMP2A,UBE2M,ATPIF1,PPAN,SLC35D2,RGN,GINS2,MAP1B,CKMT2,SLX1A,ILKAP,RPA1,ITGB4,HRSP12,POLR3F,TOE1,PEMT,CNDP2,SFTPD,PEBP4,THUMPD3,GSTM3,TRIM45,CCNH,ACP2,SOX3,TIMM10,GGACT,ERCC5,NAT10,BLOC1S1,TFCP2,COQ10A,AGT,MRPS9,NEK3,MED4,PHF11,COG3,CCDC115,TOR1A,FPGS,GARNL3,DPM2,RABEPK,GOLGA1,XPA,RPL35,SPAG8,HINT2,KIAA0319,BPHL,BUD13,RTF1,UACA,LRPPRC,BTBD16,CIR1,NDUFA9,MMAB,C12ORF10,MORN3,CYP11A1,PMM2,PARN,NUDT7,GCSH,RHOT2,GAS8,SGSM2,SCRN2,G6PC3,PELP1,WRAP53,TBCD,NARF,ELAC1,ERBB2,PFKL,CYP4B1,POU2F1,PPOX,MRPL24,EIF2D,ADAM15,SLC27A3,CREB3L4,NVL,PSEN2,PYCR2,EML4,TMEM177,DLX1,SPAG16,SUMF1,CTDSP1,CCBP2,ALDH1L1,AMT,EAF2,PCYOX1L,TCTE1,C7ORF43,CCNB3,RPL10,ADHFE1,SURF1,SURF2,PTGES2,PDSS1,ADIRF,TUT1,ARFGAP2,TTC12,EML3,FAU,TM7SF2,HIRIP3,TIRAP,ABCB9,NPAS3,TMEM18,VIPAS39,KIN,PDK1,POC5,XRCC4,RPP38,ZSCAN1,MEPE,NMRAL1,C16ORF89,DNAAF1,ROBO4,TNIK,ZNF18,MOV10,KDM8,SUPV3L1,HKDC1,TYSND1,AIFM1,COX6A2,GHRL,NRG1,CPT2,DDX19B,DRC1,PEX10,SLC13A3,AUTS2,TSR2,ZFAND2B,COPG2,NIT1,NPM2,C21ORF59,KCNE2,CYB5R1,PSMD4,PSMB4,CHCHD6,TPPP3,PSKH1,ATAD3B,RSPH1,U2AF1,C21ORF2,SPATC1L,S100B,ZDHHC12,NEK8,S100A1,VPS11,NLRX1,CRTC2,PMF1,MYL3,RPL8,SCGB3A1,U2AF1L4,BDH1,PGAP3,SAP30BP,ACOX1,TMEM143,EMC10,RNASEK-C17ORF49,TNFSF13,CCDC78,TAF6L,SLC25A45,ZFPL1,TPCN2,AKR7A3,SCNN1D,MXRA8,TM2D1,NLRP3,ACP6,MRPL55,BBS5,RPRD2,DHX57,IGFN1,RNF25,GLB1L,HESX1,RPL9,ELP6,CAMK2N2,ZDHHC19,SLC9B1,APEH,HMGB2,C9ORF24,NUDT2,LETM2,ALDH1A1,C9ORF89,NOL6,CRYL1,FAAH2,SNAPC4,C9ORF9,BMS1,SLC39A13,PSMC3,HTRA1,TRMT61A,POLL,ALKBH3,NDST2,LDHD,PLIN1,MBD6,COQ4,COQ7,TBC1D16,TRAPPC2L,CORO6,RAB4B,GPD1,TRAPPC9,C19ORF33,PSCA,CHAF1A,NDUFV1,E4F1,ABCA3,DDB1,POLR2G,GLYCTK,DEGS2,FEN1,TMEM223,DYNLRB2,STX18,TMEM150A,TMEM129,XPO6,CCDC8,SPNS1,AGPAT2,ASPSCR1,GPS1,GUSB,CNTROB,TRAPPC1,GPRC5C,MGMT,HARS,SPATA24,ATF7,TTLL6,ATP6V0E2,SCAND1,ETFDH,TCEA2,SYCE1,RHNO1,TRAPPC12,CYP4F11,PPIH,ZNF554,QARS,AZU1,BSG,ALG14,FIBP,EFEMP2,CES3,CES2,LCLAT1,ABLIM3,MZT2A,PSMD1,ENDOV,CCS,SLC16A11,GOLT1A,YIF1A,C19ORF70,PARL,DOLK,SART1,LIPT2,RPS6KB2,B3GALT6,CHMP6,ANAPC2,DPP7,C19ORF18,DEAF1,MAN1B1,ACOT4,RPLP2,ACAD9,MYOZ1,CHID1,IMPDH2,PPP1R42,CTNNBIP1,DPM3,RAD23A,FAM156B,ZFPM1,CITED4,PUF60,EXOC3,D2HGDH,DHTKD1,SGSH,MRPS23,COPG1,PRKAG1,IDH2,YBEY,GRID1,DDX28,MTA1,SLC25A10,DDX41,PSMG1,ACSM5,UPP1,TBL3,ACTG1,NIPSNAP1,CMSS1,HIST2H2AC,PKP3,THAP7,CCR10,TXNRD2,LRRC26,NOC4L,FAF1,RAB11B,CDNF,AHNAK2,PSMD13,PCYT2,NAT8L,NDUFA13,GSAP,CYP2R1,SAPCD2,CYP4F12,KDM4D,KIF24,EFCAB6,PLCD1,DYNC2H1,EXD3,FANCA,PLSCR3,FAM72B,UROS,TMEM120B,SLX4,ALKBH2,S100A13,ALG1L,INCA1,TCEAL3,ARRDC1,ABCB8,TRIM33,FBXL22,RPF2,ATG7,TTC30A,TXNRD3,ATAD3A,SLC9A8,GPAA1,HES5,ZNF335,SZT2,DDX39B,GPATCH3,OXCT2,HMGN2,PRC1,APRT,MT-CO3,CENPW,FANK1,TCEAL5,HSD17B8,NELFE,EHMT2,CSNK2B,NFKBIL1,TRIM39,DCTN1,TCTN1,ZBTB48,SYCE1L,TMEM231,NT5M,DENND6B,VCX3B,AKR7L,ARHGAP19,HAUS7,HEXA,TREX1,FAM209B,GTF2H4,TAX1BP3,TM6SF2,TTLL3,FIS1,PLIN5,PHB2,MYL5,NPEPL1,SYCE3,FANCG,VPS52,WDR46,ALKBH6,HLA-DOB,PLEKHO2,HOGA1,AMACR,BGLAP,DECR2,AMY2A,ACY1,CCDC13,UBE2V1,H2AFJ,BCKDHA,PDCD6,DYX1C1,TEN1,C17ORF49,RTEL1,STRADA,LIN37,IKBKG,TAF15,TBC1D3",0.760772938189011
"19","purple",TRUE,0.0166,10424,1110,719,0.648,0.069,"GO:0043227","CC",3,"membrane-bounded organelle",2,"TSPAN6,LAS1L,MAD1L1,M6PR,ARF5,SPPL2B,FAM214B,COPZ2,MPO,PON1,ALDH3B1,GTF2IRD1,ELAC2,ARSD,PNPLA4,TRAPPC6A,RHBDF1,LUC7L,PIGQ,JARID2,COX15,OSBPL5,AQR,ZDHHC6,MIPEP,B4GALT7,TFB1M,ALG1,NSUN2,AGA,PNKP,PQLC2,AIFM2,SPATA7,RETSAT,CAPG,TRIT1,GEMIN8,COL23A1,MRTO4,ENTPD2,F7,SNRNP40,ACAA1,MED29,GPC1,RFXANK,TAF11,GOLGA5,METTL22,IDH3G,PIGB,CLTCL1,RNF126,PRKACA,PTPN18,SPEG,SREBF1,XRCC1,BCS1L,ACTB,TRAF4,MCCC1,KIF22,SLC35C2,MOK,KIAA0141,ZNF446,COL16A1,CAD,PILRA,MRPL28,ACOX3,ADD1,SULT2B1,ALG6,DNMT3B,TRMT6,PEBP1,BRAP,FUS,SLC9A1,LAMB1,OSGEP,SCFD1,SUPT16H,TINF2,TMED1,CIRBP,IGFALS,IZUMO4,SEC14L2,PPIL2,GGT1,PRODH,PATZ1,ANKRD54,DEPDC5,CYP2D6,CBY1,RAB36,CYB5R3,LMF2,MCM5,TAB1,ASCC2,SAMM50,SLC25A17,POLE2,GSTZ1,MTHFD1,TELO2,VRK1,APEX1,CPNE6,CHD8,PCK2,GSS,PYGB,NDUFAF5,ACTR5,WFDC2,RNMT,RHOXF1,SUV39H1,SLC35A2,EMD,MAGED2,NUTF2,NUP93,COTL1,TSC2,LMF1,PIEZO1,C16ORF62,SPG11,TSTA3,INTS10,SARS2,PEX11G,ERCC2,RNASEH2A,SF3A2,DYRK1B,HNRNPUL1,ETFB,PLA2G4C,GCDH,COPE,SUGP1,PBX4,PON3,RNF32,LFNG,NRF1,LIMK1,C5,AK1,EDF1,PTGDS,DDX50,PITRM1,RPL28,RECQL5,SMARCD2,UTP6,NAGLU,PTGES3L-AARSD1,YWHAE,ALDOC,RAB34,FRG1,UFSP2,PPARGC1A,TECTA,LPXN,ATG2A,FOXRED1,ANAPC15,UPK2,COMMD9,SLC22A18,PSMD9,PRPF40B,MVK,COPS7A,TBP,MRPL2,HARS2,APBB3,FAF2,EHHADH,ACTR8,NIT2,RBP1,COL7A1,HES1,NPRL2,IQCG,PODXL2,GORASP1,ABHD14B,SPCS1,EEF1B2,REEP6,PCSK4,INO80B,ACADL,DARS,GPX7,MECR,GON4L,CTH,TNNI3K,HMGCL,PRPF3,APH1A,CDC20,FAAH,NENF,TXNDC12,ZNF541,CPSF3,PIGZ,GLE1,ACOT2,MLH3,TCTN3,RCL1,TP53AIP1,ALG5,EXOSC8,ABCC11,A1BG,B4GALT4,PEX16,NT5C3A,POLM,ACADS,PKN1,GIPC1,PFDN5,SARDH,SDC4,TOX2,SPDEF,TEKT3,MIF4GD,NT5C,MSTO1,C1ORF61,SLC2A4RG,CHCHD5,DTD1,SNRPB,NRSN2,AP5S1,ID1,UROD,XRCC3,CAPNS1,ASL,TRAP1,CFP,NUP214,TMEM175,CHTF18,SMARCA4,SHFM1,SRD5A3,TST,PRKRIP1,CLN6,SUMF2,SLC44A2,NRL,CDC16,GADD45G,RPL36,DDA1,PGLS,RTN4IP1,NDUFA10,TRPM4,TUBGCP2,PNPLA7,HBZ,POMT1,CHMP2A,UBE2M,ATPIF1,PPAN,SLC35D2,RGN,GINS2,CKMT2,SLX1A,ILKAP,RPA1,ITGB4,HRSP12,POLR3F,TOE1,PEMT,CNDP2,SFTPD,PEBP4,THUMPD3,GSTM3,TRIM45,CCNH,ACP2,SOX3,TIMM10,GGACT,ERCC5,NAT10,BLOC1S1,TFCP2,COQ10A,AGT,MRPS9,NEK3,MED4,PHF11,COG3,CCDC115,TOR1A,FPGS,GARNL3,DPM2,RABEPK,GOLGA1,XPA,RPL35,SPAG8,HINT2,KIAA0319,BPHL,BUD13,RTF1,UACA,LRPPRC,BTBD16,CIR1,NDUFA9,MMAB,C12ORF10,MORN3,CYP11A1,PMM2,PARN,NUDT7,GCSH,RHOT2,GAS8,SGSM2,SCRN2,G6PC3,PELP1,WRAP53,NARF,ELAC1,ERBB2,PFKL,CYP4B1,POU2F1,PPOX,MRPL24,EIF2D,ADAM15,SLC27A3,CREB3L4,NVL,PSEN2,PYCR2,TMEM177,DLX1,SUMF1,CTDSP1,CCBP2,ALDH1L1,AMT,EAF2,PCYOX1L,C7ORF43,CCNB3,RPL10,ADHFE1,SURF1,SURF2,PTGES2,PDSS1,ADIRF,TUT1,ARFGAP2,FAU,TM7SF2,HIRIP3,TIRAP,ABCB9,NPAS3,TMEM18,VIPAS39,KIN,PDK1,POC5,XRCC4,RPP38,ZSCAN1,MEPE,NMRAL1,C16ORF89,DNAAF1,ROBO4,TNIK,ZNF18,KDM8,SUPV3L1,HKDC1,TYSND1,AIFM1,COX6A2,GHRL,NRG1,CPT2,DDX19B,PEX10,SLC13A3,TSR2,ZFAND2B,COPG2,NIT1,NPM2,C21ORF59,KCNE2,CYB5R1,PSMD4,PSMB4,CHCHD6,PSKH1,ATAD3B,RSPH1,U2AF1,C21ORF2,S100B,ZDHHC12,S100A1,VPS11,NLRX1,CRTC2,PMF1,SCGB3A1,U2AF1L4,BDH1,PGAP3,SAP30BP,ACOX1,TMEM143,EMC10,RNASEK-C17ORF49,TNFSF13,CCDC78,TAF6L,SLC25A45,ZFPL1,TPCN2,AKR7A3,MXRA8,TM2D1,NLRP3,ACP6,MRPL55,RPRD2,DHX57,IGFN1,RNF25,GLB1L,HESX1,RPL9,ELP6,CAMK2N2,ZDHHC19,APEH,HMGB2,C9ORF24,NUDT2,LETM2,ALDH1A1,C9ORF89,NOL6,CRYL1,SNAPC4,BMS1,SLC39A13,PSMC3,HTRA1,TRMT61A,POLL,ALKBH3,NDST2,LDHD,MBD6,COQ4,COQ7,TBC1D16,TRAPPC2L,RAB4B,GPD1,TRAPPC9,C19ORF33,PSCA,CHAF1A,NDUFV1,E4F1,ABCA3,DDB1,POLR2G,GLYCTK,DEGS2,FEN1,TMEM223,STX18,TMEM150A,TMEM129,XPO6,CCDC8,SPNS1,AGPAT2,ASPSCR1,GPS1,GUSB,TRAPPC1,GPRC5C,MGMT,HARS,SPATA24,ATF7,ATP6V0E2,SCAND1,ETFDH,TCEA2,SYCE1,RHNO1,TRAPPC12,CYP4F11,PPIH,ZNF554,QARS,AZU1,BSG,ALG14,FIBP,EFEMP2,CES3,CES2,LCLAT1,MZT2A,PSMD1,ENDOV,CCS,SLC16A11,GOLT1A,YIF1A,C19ORF70,PARL,DOLK,SART1,LIPT2,RPS6KB2,B3GALT6,CHMP6,ANAPC2,DPP7,C19ORF18,DEAF1,MAN1B1,ACOT4,RPLP2,ACAD9,CHID1,IMPDH2,CTNNBIP1,DPM3,RAD23A,FAM156B,ZFPM1,CITED4,PUF60,EXOC3,D2HGDH,DHTKD1,SGSH,MRPS23,COPG1,PRKAG1,IDH2,YBEY,GRID1,DDX28,MTA1,SLC25A10,DDX41,PSMG1,ACSM5,UPP1,TBL3,ACTG1,NIPSNAP1,CMSS1,HIST2H2AC,PKP3,THAP7,CCR10,TXNRD2,LRRC26,NOC4L,FAF1,RAB11B,CDNF,AHNAK2,PSMD13,PCYT2,NAT8L,NDUFA13,GSAP,CYP2R1,SAPCD2,CYP4F12,KDM4D,EFCAB6,PLCD1,DYNC2H1,EXD3,FANCA,PLSCR3,FAM72B,UROS,TMEM120B,SLX4,ALKBH2,S100A13,ALG1L,INCA1,TCEAL3,ARRDC1,ABCB8,TRIM33,FBXL22,RPF2,ATG7,TXNRD3,ATAD3A,SLC9A8,GPAA1,HES5,ZNF335,SZT2,DDX39B,GPATCH3,OXCT2,HMGN2,PRC1,APRT,MT-CO3,CENPW,FANK1,TCEAL5,HSD17B8,NELFE,EHMT2,CSNK2B,NFKBIL1,TRIM39,DCTN1,ZBTB48,TMEM231,NT5M,DENND6B,VCX3B,AKR7L,ARHGAP19,HEXA,TREX1,FAM209B,GTF2H4,TAX1BP3,TM6SF2,FIS1,PLIN5,PHB2,NPEPL1,SYCE3,FANCG,VPS52,WDR46,ALKBH6,HLA-DOB,PLEKHO2,HOGA1,AMACR,BGLAP,DECR2,AMY2A,ACY1,CCDC13,UBE2V1,H2AFJ,BCKDHA,PDCD6,DYX1C1,TEN1,C17ORF49,RTEL1,STRADA,LIN37,IKBKG,TAF15,TBC1D3",0.950314742956453
"20","purple",TRUE,0.00159,4986,1110,383,0.345,0.077,"GO:0031974","CC",3,"membrane-enclosed lumen",1,"LAS1L,SPPL2B,MPO,GTF2IRD1,ELAC2,ARSD,JARID2,AQR,TFB1M,NSUN2,AGA,PNKP,SPATA7,CAPG,TRIT1,GEMIN8,COL23A1,MRTO4,F7,SNRNP40,ACAA1,MED29,GPC1,RFXANK,TAF11,METTL22,IDH3G,RNF126,PRKACA,PTPN18,SREBF1,XRCC1,ACTB,MCCC1,KIF22,SLC35C2,COL16A1,CAD,MRPL28,ACOX3,ADD1,DNMT3B,TRMT6,FUS,SLC9A1,LAMB1,OSGEP,SUPT16H,TINF2,CIRBP,IGFALS,PPIL2,PATZ1,CBY1,CYB5R3,MCM5,TAB1,ASCC2,POLE2,GSTZ1,TELO2,VRK1,APEX1,CHD8,PCK2,PYGB,ACTR5,RNMT,SUV39H1,EMD,MAGED2,NUTF2,NUP93,COTL1,SPG11,INTS10,SARS2,ERCC2,RNASEH2A,SF3A2,HNRNPUL1,ETFB,GCDH,COPE,SUGP1,NRF1,LIMK1,EDF1,DDX50,PITRM1,RECQL5,SMARCD2,UTP6,NAGLU,ALDOC,FRG1,PPARGC1A,LPXN,ANAPC15,COMMD9,PSMD9,COPS7A,TBP,MRPL2,HARS2,FAF2,EHHADH,ACTR8,NIT2,RBP1,COL7A1,HES1,PODXL2,ABHD14B,INO80B,ACADL,GPX7,MECR,GON4L,HMGCL,PRPF3,CDC20,NENF,TXNDC12,ZNF541,CPSF3,GLE1,ACOT2,MLH3,RCL1,TP53AIP1,EXOSC8,A1BG,POLM,ACADS,PKN1,SARDH,SDC4,TOX2,MIF4GD,SLC2A4RG,CHCHD5,DTD1,SNRPB,AP5S1,ID1,UROD,XRCC3,TRAP1,CFP,NUP214,CHTF18,SMARCA4,SHFM1,TST,PRKRIP1,CLN6,SUMF2,NRL,CDC16,RPL36,DDA1,TRPM4,TUBGCP2,UBE2M,GINS2,SLX1A,ILKAP,RPA1,HRSP12,POLR3F,TOE1,CNDP2,THUMPD3,TRIM45,CCNH,SOX3,TIMM10,ERCC5,NAT10,BLOC1S1,TFCP2,MRPS9,MED4,PHF11,TOR1A,FPGS,XPA,RPL35,HINT2,RTF1,LRPPRC,CIR1,NDUFA9,MMAB,C12ORF10,CYP11A1,PARN,NUDT7,GCSH,PELP1,WRAP53,NARF,PFKL,POU2F1,PPOX,MRPL24,EIF2D,CREB3L4,NVL,PYCR2,SUMF1,CTDSP1,CCBP2,AMT,EAF2,PCYOX1L,CCNB3,ADHFE1,SURF2,PTGES2,PDSS1,ADIRF,TUT1,FAU,HIRIP3,NPAS3,KIN,PDK1,POC5,XRCC4,RPP38,MEPE,DNAAF1,TNIK,KDM8,SUPV3L1,TYSND1,AIFM1,GHRL,NRG1,CPT2,DDX19B,NPM2,PSMD4,PSMB4,PSKH1,U2AF1,CRTC2,PMF1,U2AF1L4,BDH1,SAP30BP,ACOX1,RNASEK-C17ORF49,TNFSF13,TAF6L,MXRA8,TM2D1,ACP6,MRPL55,RPRD2,APEH,HMGB2,NUDT2,NOL6,SNAPC4,BMS1,PSMC3,TRMT61A,POLL,ALKBH3,MBD6,CHAF1A,E4F1,DDB1,POLR2G,FEN1,XPO6,ASPSCR1,GPS1,GUSB,TRAPPC1,MGMT,ATF7,ETFDH,TCEA2,SYCE1,RHNO1,PPIH,ZNF554,QARS,AZU1,FIBP,CES2,MZT2A,PSMD1,ENDOV,C19ORF70,SART1,LIPT2,RPS6KB2,ANAPC2,DPP7,DEAF1,ACOT4,CHID1,IMPDH2,CTNNBIP1,RAD23A,ZFPM1,CITED4,PUF60,D2HGDH,DHTKD1,SGSH,PRKAG1,IDH2,DDX28,MTA1,SLC25A10,DDX41,PSMG1,ACSM5,UPP1,TBL3,HIST2H2AC,PKP3,THAP7,TXNRD2,NOC4L,PSMD13,NAT8L,NDUFA13,SAPCD2,KDM4D,EFCAB6,FANCA,SLX4,ALKBH2,S100A13,INCA1,ABCB8,TRIM33,FBXL22,RPF2,ATG7,TXNRD3,HES5,ZNF335,DDX39B,OXCT2,APRT,CENPW,FANK1,HSD17B8,NELFE,EHMT2,CSNK2B,ZBTB48,NT5M,VCX3B,HEXA,GTF2H4,TAX1BP3,PHB2,SYCE3,FANCG,WDR46,ALKBH6,PLEKHO2,HOGA1,AMACR,BGLAP,UBE2V1,H2AFJ,BCKDHA,TEN1,C17ORF49,RTEL1,STRADA,LIN37,TAF15",2.31652234550961
