"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"99","cyan",TRUE,0.000439,11003,490,356,0.727,0.032,"GO:0005515","MF",10,"protein binding",1,"NDUFAF7,SLC25A5,VTA1,PRICKLE3,ELOVL5,HGF,MNAT1,UBA6,SH3YL1,MAT2B,DCUN1D1,RRM2B,KITLG,TAB2,EIF2AK2,GNAI3,OAT,ZC3H15,COL17A1,SLC9A7,IFT80,PYGM,VPS35,DNAJA2,PFN2,EXOC5,OSBPL3,MPP5,PPP2R2C,ACTR6,RBM7,PAG1,NEBL,RAB21,CHMP2B,RAB10,EPS15,CHMP5,SNX10,TXLNG,ZNF302,RBM41,FLT3LG,NRCAM,TMEM14A,RAB18,ST13,FKBP3,PSMC6,EIF5,NFATC2,CSNK2A1,MAPRE1,VAPA,POLA1,SMARCA1,PARP4,GSPT1,RAB11A,DMXL2,EIF3J,CPQ,PPP2CB,BNIP3L,ZNF175,TSPAN12,TAX1BP1,CHCHD3,RHEB,MPDZ,CBX1,CCDC47,TMEM33,DCUN1D4,TBC1D19,EIF4G2,PDHX,CDKN1B,STK38,CAP2,CCNC,EPM2A,VEGFA,CLIC5,NUDT12,HSPA9,CLINT1,SKP1,SMAD5,CSNK1A1,PDCD10,NCBP2,NEK4,ACTR3,ELMOD3,MOB4,SCP2,RAP1A,CD58,SDHB,GBP3,RAB7L1,NSUN4,TMED5,DR1,RAB3GAP2,CCND2,RAD23B,RAB14,NEK9,DNAL1,ZNF410,SUPT7L,GNA13,LRP11,PAIP2,UBIAD1,LYPLA1,COPS5,NAA50,SV2C,BBS9,CCZ1,SMU1,ECD,RNF11,WWP1,TUBA1B,MORF4L2,CKS2,SNRNP27,ATXN1,EEF1E1,EFNB2,KTN1,CANX,RAP1B,RAB3IP,MACF1,DNAJB9,MTX2,ARPP19,CAP1,PPT1,PSME3,TRIM5,PTCD3,GRSF1,SYT11,LARS,E2F5,SWAP70,NUMB,YWHAQ,LRP4,BTF3L4,PRPF38A,APC,RFK,CAPRIN1,CD164,COG2,LRCH1,SUCLA2,SPRY2,NUDT15,EDNRB,GPNMB,ACTL6A,TANK,YME1L1,ATP6V1G1,RANBP6,SDCBP,RAB1A,DNAJC13,SSB,IDH1,WDR12,PARP9,KIAA1109,RAP1GDS1,USO1,TCHP,GRTP1,CLTC,PMAIP1,SERBP1,PIGK,ATP1B1,DCAF6,TOR1AIP1,ACP1,PARP1,RALB,DYNC1LI1,UBA3,ARL6IP5,ATG3,PYURF,IQGAP2,RASA1,FEM1C,MEGF10,PNRC1,ARHGAP18,PMP2,CDKN2B,AASDHPPT,ITGB1,DLAT,PTS,EIF4E,C4ORF33,ASAP2,TDO2,DST,SCHIP1,KCNE4,MBNL1,IFIT5,DAB2,SCOC,SMARCA5,FAM49B,SREK1,NUS1,GABPA,EPHB1,APOOL,DBI,FMN2,RNF20,VBP1,MITD1,AHCYL2,SYNJ1,RCAN1,NAPEPLD,JAK1,FUBP1,CAPN2,MEMO1,IWS1,CWC22,STT3B,CADPS,KIAA1143,DTX3L,SNIP1,NAA15,RANBP3L,AGGF1,WDR41,ERAP1,MIOS,SYTL3,DLC1,RAD21,TMEM74,DCAF13,KDM1B,FBP1,DYNLT3,ARHGAP12,ARF6,PRDX3,TAF1D,CCT2,MARS,HDHD2,BATF2,MMADHC,ADAM9,DNAJC21,MFF,UBE2V2,PGM2,APLF,UGP2,SYAP1,ALCAM,ARL6IP1,ACYP2,RNF139,PYGO1,FEZ2,TMEM126B,PGAM1,ZBTB26,LRRC8C,ATF7IP,PTEN,CYCS,PAIP1,RASGRP1,NUDT4,SLC25A30,RALGAPA1,LIG4,ATP2A2,LARP7,PCCA,SMAD2,YES1,BNIP3,BASP1,ANO6,PAWR,NAALADL2,UBE2N,BBS10,KPNA2,ACBD3,FANCF,COPB2,APOO,AP3M1,YTHDF3,AIDA,UBE2H,CHP1,C2ORF88,RALGAPA2,SUMO2,ESRRG,TCF4,ADA,METTL9,PSMD12,MCMBP,FAM118B,MARCH5,SPRED2,STK39,CNOT7,OPA1,DCAF12,CAPZA2,COX20,BMPR2,PCDHA4,IPO7,DIO2,CHUK,VDAC1,PPP1CB,DDX47,PPP2R2A,DHFR,HAUS5,LYN,ZNF253,SEC22B,NCOA4,ACACA",1.0162372433747
"100","cyan",TRUE,5.22e-05,1872,490,92,0.188,0.049,"GO:0019899","MF",10,"enzyme binding",2,"NDUFAF7,SLC25A5,HGF,SH3YL1,MAT2B,DCUN1D1,KITLG,EXOC5,PAG1,SNX10,NFATC2,MAPRE1,POLA1,PARP4,DMXL2,TAX1BP1,CHCHD3,CBX1,DCUN1D4,CDKN1B,STK38,CAP2,HSPA9,SMAD5,PDCD10,RAP1A,RAB7L1,RAB3GAP2,CCND2,NEK9,GNA13,CCZ1,ECD,TUBA1B,CKS2,RAB3IP,ARPP19,CAP1,TRIM5,SYT11,LRP4,APC,SPRY2,TANK,ATP6V1G1,PARP9,GRTP1,CLTC,ATP1B1,TOR1AIP1,PARP1,RALB,ATG3,IQGAP2,RASA1,CDKN2B,ITGB1,EIF4E,RNF20,JAK1,CADPS,DTX3L,RANBP3L,WDR41,ARF6,PRDX3,CCT2,HDHD2,ADAM9,UBE2V2,RNF139,PGAM1,PTEN,RASGRP1,ATP2A2,PCCA,SMAD2,YES1,BNIP3,PAWR,UBE2N,KPNA2,AP3M1,UBE2H,CHP1,SUMO2,MARCH5,SPRED2,IPO7,DIO2,VDAC1,PPP1CB",3.30142230257352
"101","cyan",TRUE,0.00692,660,490,40,0.082,0.061,"GO:0016817","MF",1,"hydrolase activity, acting on acid anhydrides",1,"ENPP4,ATP2C1,MNAT1,GNAI3,PFN2,RAB21,RAB18,PSMC6,EIF5,SMARCA1,GSPT1,RAB11A,RHEB,NUDT12,RAP1A,RAB7L1,RAB14,ACYP1,GNA13,RAP1B,MACF1,NUDT15,YME1L1,RAB1A,ATAD1,PPA2,ATP1B1,RALB,RASA1,SMARCA5,ATP5J,RAB28,ARF6,LMBRD1,ACYP2,NUDT4,ATP2A2,OPA1,DDX47,MT-ATP8",3.88289623157333
"102","cyan",TRUE,0.00692,660,490,40,0.082,0.061,"GO:0016818","MF",1,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",2,"ENPP4,ATP2C1,MNAT1,GNAI3,PFN2,RAB21,RAB18,PSMC6,EIF5,SMARCA1,GSPT1,RAB11A,RHEB,NUDT12,RAP1A,RAB7L1,RAB14,ACYP1,GNA13,RAP1B,MACF1,NUDT15,YME1L1,RAB1A,ATAD1,PPA2,ATP1B1,RALB,RASA1,SMARCA5,ATP5J,RAB28,ARF6,LMBRD1,ACYP2,NUDT4,ATP2A2,OPA1,DDX47,MT-ATP8",3.88458827935435
"103","cyan",TRUE,0.0372,658,490,38,0.078,0.058,"GO:0016462","MF",1,"pyrophosphatase activity",3,"ENPP4,ATP2C1,MNAT1,GNAI3,PFN2,RAB21,RAB18,PSMC6,EIF5,SMARCA1,GSPT1,RAB11A,RHEB,NUDT12,RAP1A,RAB7L1,RAB14,GNA13,RAP1B,MACF1,NUDT15,YME1L1,RAB1A,ATAD1,PPA2,ATP1B1,RALB,RASA1,SMARCA5,ATP5J,RAB28,ARF6,LMBRD1,NUDT4,ATP2A2,OPA1,DDX47,MT-ATP8",3.88628319501434
"104","cyan",TRUE,0.00764,182,490,18,0.037,0.099,"GO:0003924","MF",8,"GTPase activity",1,"GNAI3,RAB21,RAB18,EIF5,GSPT1,RAB11A,RHEB,RAP1A,RAB7L1,RAB14,GNA13,RAP1B,RAB1A,RALB,RASA1,RAB28,ARF6,OPA1",5.35290302925572
"105","cyan",TRUE,2.57e-05,51,490,12,0.024,0.235,"GO:0019003","MF",14,"GDP binding",1,"GNAI3,RAB21,RAB10,RAB18,RHEB,RAB7L1,RAB14,RAP2C,RAP1B,RALB,DYNC1LI1,RAB28",7.00746137697029
"106","cyan",TRUE,0.0344,142,220,13,0.059,0.092,"KEGG:05012","keg",17,"Parkinson disease",1,"SLC25A5,GNAI3,VDAC3,SDHB,NDUFB3,COX7C,ATP5J,NDUFB6,CYCS,NDUFA12,SDHD,VDAC1,MT-ATP8",NA
"107","cyan",TRUE,0.0146,31,323,7,0.022,0.226,"REAC:R-HSA-8949613","rea",9,"Cristae formation",1,"CHCHD3,HSPA9,MTX2,ATP5J,APOOL,APOO,MT-ATP8",NA
"108","cyan",TRUE,0.00257,44,323,9,0.028,0.205,"REAC:R-HSA-69236","rea",5,"G1 Phase",1,"MNAT1,PPP2CB,CDKN1B,SKP1,CCND2,E2F5,CDKN2B,PPP2R2A,LYN",NA
"109","cyan",TRUE,0.00257,44,323,9,0.028,0.205,"REAC:R-HSA-69231","rea",5,"Cyclin D associated events in G1",2,"MNAT1,PPP2CB,CDKN1B,SKP1,CCND2,E2F5,CDKN2B,PPP2R2A,LYN",NA
"110","cyan",TRUE,0.0373,174,323,16,0.05,0.092,"REAC:R-HSA-1428517","rea",15,"The citric acid (TCA) cycle and respiratory electron transport",1,"NDUFAF7,PDHX,SDHB,NDUFB3,COX7C,SUCLA2,MPC2,DLAT,ATP5J,NDUFB6,TMEM126B,CYCS,NDUFA12,COX20,SDHD,MT-ATP8",NA
"111","pink",TRUE,0.0313,3,393,3,0.008,1,"GO:0006566","BP",1,"threonine metabolic process",1,"HRSP12,SDS,SDSL",10.2166399838357
"112","pink",TRUE,0.0313,3,393,3,0.008,1,"GO:0006567","BP",1,"threonine catabolic process",1,"HRSP12,SDS,SDSL",10.7274656076017
"113","pink",TRUE,0.0313,3,393,3,0.008,1,"GO:0019518","BP",1,"L-threonine catabolic process to glycine",2,"HRSP12,SDS,SDSL",11.8260778962698
"114","pink",TRUE,0.00178,1278,393,56,0.142,0.044,"GO:0005739","CC",5,"mitochondrion",1,"CHDH,AIFM2,HEBP2,KARS,ME1,FUNDC1,ME2,HSCB,CYB5R3,ACO2,KIAA0391,LYRM1,CYB5B,DECR1,GSR,RAD51C,MRPS27,TFCP2L1,ACADL,GPAM,ECHDC2,LIAS,ACO1,TSFM,FAM210B,ECHS1,COQ3,HRSP12,DMGDH,SDS,CYP27A1,BPHL,DBT,CYP11A1,NOL3,PYCR2,CBR4,MRPS28,IMMP1L,CWC15,PPP2R2B,CPT2,ACAA2,NME6,MRPL13,PC,MRPS22,DOK7,ACSM5,NDUFA6,MAOA,XPNPEP3,LONP1,ECI2,POU5F1,MRPS21",3.22304687280082
"115","pink",TRUE,0.0194,857,393,40,0.102,0.047,"GO:0044429","CC",5,"mitochondrial part",2,"CHDH,AIFM2,KARS,FUNDC1,ME2,CYB5R3,ACO2,KIAA0391,CYB5B,DECR1,GSR,MRPS27,ACADL,GPAM,LIAS,TSFM,FAM210B,ECHS1,COQ3,HRSP12,DMGDH,CYP27A1,BPHL,DBT,CYP11A1,PYCR2,CBR4,MRPS28,IMMP1L,PPP2R2B,CPT2,ACAA2,MRPL13,PC,MRPS22,ACSM5,NDUFA6,MAOA,LONP1,MRPS21",3.85834574642688
"116","pink",TRUE,0.00143,411,393,27,0.069,0.066,"GO:0005759","CC",5,"mitochondrial matrix",1,"KARS,ME2,ACO2,KIAA0391,DECR1,GSR,MRPS27,ACADL,LIAS,TSFM,ECHS1,COQ3,HRSP12,DMGDH,CYP27A1,DBT,CYP11A1,PYCR2,CBR4,MRPS28,ACAA2,MRPL13,PC,MRPS22,ACSM5,LONP1,MRPS21",5.03064169409924
"117","pink",TRUE,0.0241,40,165,6,0.036,0.15,"KEGG:00260","keg",2,"Glycine, serine and threonine metabolism",1,"CHDH,CTH,DMGDH,SDS,SDSL,MAOA",NA
"118","pink",TRUE,0.0201,4,243,3,0.012,0.75,"REAC:R-HSA-379401","rea",3,"Dopamine clearance from the synaptic cleft",1,"COMT,LRTOMT,MAOA",NA
"119","pink",TRUE,0.00512,3,243,3,0.012,1,"REAC:R-HSA-379397","rea",3,"Enzymatic degradation of dopamine by COMT",2,"COMT,LRTOMT,MAOA",NA
"120","pink",TRUE,0.0201,4,243,3,0.012,0.75,"REAC:R-HSA-8849175","rea",4,"Threonine catabolism",1,"HRSP12,SDS,SDSL",NA
"121","yellow",TRUE,0.0114,6,413,4,0.01,0.667,"GO:0004865","MF",2,"protein serine/threonine phosphatase inhibitor activity",1,"PPP1R8,PPP1R1A,PPP1R1C,PPP1R11",8.87926355387188
"122","yellow",TRUE,0.0286,157,171,12,0.07,0.076,"KEGG:04934","keg",1,"Cushing syndrome",1,"KCNK2,WNT11,POMC,CDK4,FZD7,CREB3L1,WNT4,ADCY1,MAP2K1,ADCY5,WNT7B,CACNA1H",NA
"123","yellow",TRUE,0.0282,47,233,7,0.03,0.149,"REAC:R-HSA-418597","rea",3,"G alpha (z) signalling events",1,"ADRA2A,PRKCD,ADCY1,GNG12,ADCY5,GNG2,ADRA2B",NA
"124","brown",TRUE,0.0389,697,521,41,0.079,0.059,"GO:0032989","BP",3,"cellular component morphogenesis",1,"DVL2,LYPLA2,CUL7,SPTB,MARK2,FBLN1,TYRO3,EFNA2,FGD1,DVL1,PLXNA1,DOK4,LRFN1,STRIP2,LAMA5,DIAPH1,DLG4,CSNK1G2,SPTBN5,TMOD3,ITGB7,WTIP,EFNA3,CPNE9,TTBK1,WNT7A,TTN,NBL1,ARHGAP35,SPTBN4,SHANK1,SHH,NSMF,LRRN2,SPTBN2,TCAP,CHRNA7,RCC2,CCK,EFNA4,SRCIN1",4.14359544973532
"125","brown",TRUE,0.0443,629,521,38,0.073,0.06,"GO:0000902","BP",3,"cell morphogenesis",2,"DVL2,LYPLA2,CUL7,SPTB,MARK2,FBLN1,TYRO3,EFNA2,FGD1,DVL1,PLXNA1,DOK4,LRFN1,STRIP2,LAMA5,DIAPH1,DLG4,CSNK1G2,SPTBN5,ITGB7,WTIP,EFNA3,CPNE9,TTBK1,WNT7A,NBL1,ARHGAP35,SPTBN4,SHANK1,SHH,NSMF,LRRN2,SPTBN2,CHRNA7,RCC2,CCK,EFNA4,SRCIN1",4.20831831966132
"126","brown",TRUE,0.0043,148,196,14,0.071,0.095,"KEGG:05226","keg",2,"Gastric cancer",1,"DVL2,RARB,TCF7,PIK3R2,DVL1,WNT6,TCF7L1,WNT7A,FGF17,LRP5,SHH,BCL2,FRAT2,RXRA",NA
"127","brown",TRUE,0.027,48,196,7,0.036,0.146,"KEGG:04330","keg",4,"Notch signaling pathway",1,"DVL2,DVL1,KAT2A,DTX4,CTBP1,RFNG,DTX3",NA
"128","brown",TRUE,0.0311,339,196,21,0.107,0.062,"KEGG:05165","keg",1,"Human papillomavirus infection",1,"DVL2,TCF7,ITGB5,HDAC10,PARD6A,PIK3R2,CREB3,DVL1,HDAC5,WNT6,ATP6V0B,LAMA5,TRAF3,ITGB7,HES6,TCF7L1,WNT7A,RFNG,SCRIB,ATP6V0C,ATP6V1E2",NA
"129","brown",TRUE,0.0266,63,196,8,0.041,0.127,"KEGG:05217","keg",5,"Basal cell carcinoma",1,"DVL2,TCF7,DVL1,WNT6,TCF7L1,WNT7A,SHH,KIF7",NA
"130","midnightblue",TRUE,0.00347,2275,442,92,0.208,0.04,"GO:0051641","BP",3,"cellular localization",1,"KDM1A,PRKAR2B,MARK4,SYN1,NUDCD3,PTPRN,STYK1,PTPRU,DDX20,TBC1D25,ATP6AP1,CHERP,TMED2,RIMS4,DNAJC5,SNPH,MGRN1,MAPK3,BBC3,PPP2R1A,TNPO2,NRXN2,TBC1D30,RAB35,ARL6,SNX17,DENND1A,PTK2B,RPL5,BCAS4,PACSIN1,CEP250,PIN1,DPP6,MAP1S,TRIM28,CHMP1A,CLUH,FLOT2,OS9,RAB11FIP5,KCNMB4,TGFBRAP1,ACTR1A,BARD1,NABP2,FGF7,CSNK1D,SAE1,RERE,RPS8,CASQ1,SNAP47,CDCA5,RPL7A,DRD2,VPS51,ADPRHL1,RAB6B,ZFYVE27,CRYAA,PRKCI,CACNB2,NDEL1,SGSM1,ATCAY,SRP68,BCL2L1,GOLGB1,RPL15,PACS1,ATG13,UBE2O,GEMIN4,NPLOC4,EFNA5,PARK2,HGS,SYN3,TRAPPC2,AP2A1,SRC,HTT,SPTAN1,RPL37A,INPP5F,ATG9A,TRIM27,NCKIPSD,TMEM167B,PLEKHM1,RBM15B",3.24197399957096
"131","midnightblue",TRUE,0.0388,1721,442,71,0.161,0.041,"GO:0051649","BP",3,"establishment of localization in cell",2,"SYN1,PTPRN,STYK1,DDX20,TBC1D25,CHERP,TMED2,RIMS4,DNAJC5,SNPH,MGRN1,MAPK3,BBC3,TNPO2,NRXN2,TBC1D30,RAB35,ARL6,SNX17,DENND1A,PTK2B,RPL5,BCAS4,PACSIN1,MAP1S,TRIM28,CHMP1A,OS9,RAB11FIP5,KCNMB4,TGFBRAP1,ACTR1A,BARD1,CSNK1D,SAE1,RERE,RPS8,CASQ1,SNAP47,CDCA5,RPL7A,DRD2,VPS51,ADPRHL1,RAB6B,CRYAA,PRKCI,NDEL1,SGSM1,SRP68,GOLGB1,RPL15,ATG13,UBE2O,GEMIN4,NPLOC4,EFNA5,PARK2,HGS,SYN3,TRAPPC2,AP2A1,SRC,HTT,SPTAN1,RPL37A,INPP5F,TRIM27,NCKIPSD,TMEM167B,RBM15B",3.41602458041149
"132","midnightblue",TRUE,0.0321,1872,442,76,0.172,0.041,"GO:0019899","MF",2,"enzyme binding",1,"KDM1A,PRKAR2B,SYN1,MAPK8IP2,MYOM2,ROS1,PPP1R3F,PTPRN,TBC1D25,ATP6AP1,TPX2,PITPNM3,MAPK3,BBC3,ELL,DNM1,FGF8,WFS1,AMBRA1,TBC1D30,DENND1A,OCRL,RPL5,IQSEC2,USP22,CEP250,PIN1,TICAM1,KCNA5,TRIM28,RARA,ELP3,ACVR1B,RAB11FIP5,TMEM127,DAB2IP,BARD1,MAPK8IP3,NABP2,FGF7,FURIN,GRB7,SAE1,TIAM2,FATE1,ADPRHL1,UCHL1,RAB11FIP1,UBE2Z,LRRC14,MC4R,SGSM1,RNF34,BCL2L1,MOB1B,ATG13,TOM1L2,UBE2O,ULK1,ZNF746,RNF41,NPLOC4,UBOX5,PARK2,HGS,NRG3,IRS2,PRKAR1B,SUPT5H,TRAPPC2,AP2A1,SRC,HTT,SPTAN1,NOS1AP,ARHGEF28",3.30142230257352
"133","midnightblue",TRUE,0.0167,244,187,17,0.091,0.07,"KEGG:04144","keg",1,"Endocytosis",1,"EPN3,AMPH,DNM1,RAB35,WIPF3,IQSEC2,CHMP1A,ARF3,RAB11FIP5,ZFYVE27,RAB11FIP1,PRKCI,CLTB,RNF41,HGS,AP2A1,SRC",NA
"134","orange",TRUE,0.0408,109,302,10,0.033,0.092,"GO:2001251","BP",3,"negative regulation of chromosome organization",1,"TPR,XRCC5,ATRX,CENPF,TEX14,GNL3L,MTF2,TERF1,DCP2,ERCC4",7.00579633066479
"135","orange",TRUE,0.00254,4200,302,108,0.358,0.026,"GO:0044428","CC",1,"nuclear part",1,"CDC27,POLA2,ZC3H3,YAF2,BCLAF1,RFC1,NSUN2,CNTLN,TPR,RAD51,NOP58,CAMK2B,FOXJ2,NUCKS1,GPATCH1,PCM1,XRCC5,EPHA6,MEF2C,NUFIP1,ATRX,AURKA,DDX24,PDCD7,TOX4,HMGXB4,RNMT,ANKRD12,GPI,RAB11FIP2,SHOC2,ZBTB16,PRPF4B,PDE4D,FOXP1,NOL10,PARD3B,CENPF,ATF6,FOXO3,UBN1,YLPM1,TTF1,GNL3L,UBA1,ACSS2,RLIM,C19ORF40,CC2D1A,ATP8A2,XPO4,LPIN1,SRPK2,GCC2,SETDB2,SMC2,UNC45A,COPS3,WRAP53,NARF,MTF2,CRABP2,SMYD2,EAF1,BOC,OSBPL11,YIPF5,TENM2,TERF1,UTP23,POLR3A,PAK1,ARID5B,DHX37,CDYL,ABCA6,CCDC174,AK9,LSM11,LEMD2,UBLCP1,ORC5,DNAJC7,PA2G4,INSR,ATPAF2,MACROD2,DCP2,PSMD1,DPY19L1,RSRC1,ERCC4,DEAF1,RAD23A,NRIP1,ST6GALNAC3,SUMO3,PARPBP,MTF1,DDI2,SDAD1,RORB,RPA4,AQP1,PWP2,CWC25,PCGF2,DDX52",2.26686113785937
"136","orange",TRUE,0.00763,3933,302,101,0.334,0.026,"GO:0031981","CC",1,"nuclear lumen",1,"CDC27,POLA2,ZC3H3,YAF2,BCLAF1,RFC1,NSUN2,CNTLN,TPR,RAD51,NOP58,CAMK2B,FOXJ2,NUCKS1,XRCC5,EPHA6,MEF2C,NUFIP1,ATRX,AURKA,DDX24,PDCD7,TOX4,HMGXB4,RNMT,ANKRD12,GPI,RAB11FIP2,SHOC2,ZBTB16,PRPF4B,FOXP1,NOL10,PARD3B,CENPF,ATF6,FOXO3,UBN1,YLPM1,TTF1,GNL3L,UBA1,ACSS2,RLIM,C19ORF40,CC2D1A,ATP8A2,XPO4,LPIN1,SRPK2,GCC2,SETDB2,SMC2,UNC45A,COPS3,WRAP53,NARF,MTF2,CRABP2,SMYD2,EAF1,BOC,OSBPL11,YIPF5,TENM2,TERF1,UTP23,POLR3A,ARID5B,DHX37,CDYL,ABCA6,CCDC174,AK9,LSM11,UBLCP1,ORC5,DNAJC7,PA2G4,INSR,ATPAF2,MACROD2,DCP2,PSMD1,RSRC1,ERCC4,DEAF1,RAD23A,NRIP1,ST6GALNAC3,SUMO3,PARPBP,MTF1,DDI2,SDAD1,RORB,RPA4,PWP2,CWC25,PCGF2,DDX52",2.48419377213271
"137","orange",TRUE,0.0019,175,117,12,0.103,0.069,"KEGG:04360","keg",2,"Axon guidance",1,"CAMK2B,SEMA3A,EPHA6,FZD3,KRAS,PLXNC1,BOC,SLIT2,PAK1,ROBO2,DCC,SRGAP1",NA
"138","saddlebrown",TRUE,0.0101,1635,281,50,0.178,0.031,"GO:0008219","BP",17,"cell death",1,"SCIN,PLAUR,BIRC3,NGFR,SP100,STK10,MECOM,ZFAND6,SH3GLB1,XBP1,HMOX1,CTSZ,HCK,NDRG1,TNFRSF10A,SERPINE1,NFKB1,PTPN6,STEAP3,NFE2L2,TNFAIP3,SRGN,PPARG,TLR2,CASP1,THBS1,SIX3,BCL2A1,ITGB3BP,S100A8,TNFAIP8,ST14,LY96,BRAF,HK2,ITGB2,ATF3,S100A9,IFI16,ANXA5,CTSB,ARF4,CD14,TNFRSF10D,TNFRSF10C,HCLS1,PAK2,ZFP36L1,H1F0,CARD16",3.46928822634661
"139","saddlebrown",TRUE,0.00296,1521,281,49,0.174,0.032,"GO:0012501","BP",17,"programmed cell death",2,"SCIN,PLAUR,BIRC3,NGFR,SP100,STK10,MECOM,ZFAND6,SH3GLB1,XBP1,HMOX1,HCK,NDRG1,TNFRSF10A,SERPINE1,NFKB1,PTPN6,STEAP3,NFE2L2,TNFAIP3,SRGN,PPARG,TLR2,CASP1,THBS1,SIX3,BCL2A1,ITGB3BP,S100A8,TNFAIP8,ST14,LY96,BRAF,HK2,ITGB2,ATF3,S100A9,IFI16,ANXA5,CTSB,ARF4,CD14,TNFRSF10D,TNFRSF10C,HCLS1,PAK2,ZFP36L1,H1F0,CARD16",3.53003025350512
"140","saddlebrown",TRUE,0.00316,1389,281,46,0.164,0.033,"GO:0006915","BP",17,"apoptotic process",3,"SCIN,PLAUR,BIRC3,NGFR,SP100,STK10,ZFAND6,XBP1,HMOX1,HCK,NDRG1,TNFRSF10A,SERPINE1,NFKB1,PTPN6,STEAP3,NFE2L2,TNFAIP3,SRGN,PPARG,TLR2,CASP1,THBS1,SIX3,BCL2A1,ITGB3BP,S100A8,TNFAIP8,LY96,BRAF,HK2,ITGB2,ATF3,S100A9,IFI16,ANXA5,CTSB,ARF4,CD14,TNFRSF10D,TNFRSF10C,HCLS1,PAK2,ZFP36L1,H1F0,CARD16",3.60782996958408
"141","saddlebrown",TRUE,0.0293,453,281,21,0.075,0.046,"GO:0097190","BP",17,"apoptotic signaling pathway",4,"PLAUR,NGFR,SP100,XBP1,HMOX1,TNFRSF10A,SERPINE1,NFE2L2,TNFAIP3,SRGN,THBS1,BCL2A1,S100A8,LY96,ATF3,S100A9,IFI16,CD14,TNFRSF10D,TNFRSF10C,PAK2",4.86573016716852
"142","saddlebrown",TRUE,8.65e-06,9867,281,203,0.722,0.021,"GO:0065007","BP",1,"biological regulation",1,"FGR,TFPI,SCIN,STAB1,PLAUR,WAS,SLC11A1,RUNX3,ERP44,BIRC3,MSR1,CYBA,NGFR,SPI1,ATXN3,SP100,ROCK1,ATP1B3,STK10,ARHGAP15,STXBP2,DYNC1I2,PTPRC,LRP2,CD59,MECOM,MGST2,ZFAND6,FXYD5,CCNK,CMTM6,ANGPT2,CREM,SH3GLB1,XBP1,HMOX1,NCF4,PYGL,CGRRF1,CTSZ,HCK,MYL12A,GLA,FLT1,NDRG1,TNFRSF10A,IL27RA,ZC3HAV1,SERPINE1,ABI3,FAM20A,NFKB1,CTSC,CLEC2B,ELK3,PTPN6,SRSF3,PTP4A1,C7,HBEGF,H2AFY,STC2,TFG,STEAP3,SMYD1,PLEK,NFE2L2,ERRFI1,CAPZA1,NCF2,ARID1A,RPS25,TNFAIP3,VAMP8,SPP1,KCNJ5,ETF1,CCRL2,SRGN,RNF114,F13A1,RUNX2,GZF1,RAC2,APOBEC3F,DLL4,APOC1,SNX9,ARPC1B,PPARG,H3F3B,CD63,STX11,TEC,FAM129A,LCP1,MYO1G,TRA2B,TLR2,CASP1,THBS1,NUSAP1,SIX3,GPR84,GTF2A2,BCL2A1,SECTM1,SIGLEC10,SLC2A5,ITGB3BP,CTTNBP2NL,CD53,FCGR2A,S100A8,ILF2,TNFAIP8,IL2RG,SLC25A37,PLIN2,ADM,FERMT3,AKR1C2,ACSL1,CNKSR3,TCEB1,LY96,BTG3,KLF10,SAMSN1,PIK3AP1,PPARGC1B,SLA,BRAF,PAFAH2,FCER1G,STC1,C1QC,RUNX1,HK2,ITGB2,HK3,BCL6B,RBBP4,ATF3,REL,NUP35,S100A11,S100A9,ARPC2,IFI16,CCR1,SAP30,ANXA5,IL15,NIPBL,CTSB,DACT1,ZNF143,LAIR1,CD300A,ARF4,HNRNPF,CD14,FPR1,KCNMB3,PPP1R3B,C1QB,C1QA,TNFRSF10D,TNFRSF10C,PDZK1,ZNF552,HCLS1,PAK2,TCEAL8,BACE2,MAFF,ZFP36L1,IKZF1,ARHGAP30,AKR1C1,SELL,LITAF,HLA-DRB1,S100A4,CD55,TLR7,HLA-DQA1,C5AR1,BCO2,FCGR3A,MAFB,CARD16,AIF1,LST1,LILRB3,CLIC1,IRF9,IFI30,HLA-DPB1,OTUD7B,APOC4,ADORA3",0.922767614229436
"143","saddlebrown",TRUE,0.000493,2759,281,77,0.274,0.028,"GO:0065008","BP",1,"regulation of biological quality",2,"FGR,TFPI,SCIN,PLAUR,WAS,SLC11A1,ERP44,MSR1,NGFR,SPI1,SP100,ATP1B3,ARHGAP15,PTPRC,CD59,CMTM6,SH3GLB1,XBP1,HMOX1,PYGL,CTSZ,HCK,MYL12A,GLA,SERPINE1,FAM20A,NFKB1,PTPN6,STC2,PLEK,CAPZA1,TNFAIP3,VAMP8,SPP1,KCNJ5,SRGN,F13A1,ARPC1B,PPARG,H3F3B,STX11,TEC,TRA2B,TLR2,THBS1,SLC2A5,S100A8,SLC25A37,ADM,FERMT3,AKR1C2,BRAF,PAFAH2,FCER1G,STC1,HK2,ITGB2,HK3,S100A9,ARPC2,CCR1,DACT1,FPR1,KCNMB3,HCLS1,BACE2,MAFF,ZFP36L1,IKZF1,AKR1C1,HLA-DRB1,CD55,C5AR1,BCO2,MAFB,CLIC1,APOC4",2.96600447193704
